match_key,year,round,home,away,team,player,tries,goals,fg1,fg2,date,url
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Dane Carlaw,1,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Petero Civoniceva,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Shane Webcke,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Cameron Smith,0,2,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Steven Price,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Matthew Bowen,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Ben Ross,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Corey Parker,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 2-Maroons-v-Blues,2004,Game 2,Maroons,Blues,Maroons,Chris Flannery,0,0,0,0,16-Jun-2004,https://afltables.com/rl/soo/game71.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Luke Lewis,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Mark Gasnier,2,1,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Matt Cooper,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Luke Rooney,1,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Brad Fittler,1,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Trent Barrett,1,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Shaun Timmins,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Craig Fitzgibbon,0,5,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Nathan Hindmarsh,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Mark O'Meley,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Danny Buderus,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Jason Ryles,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Willie Mason,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Brent Kite,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Craig Wing,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Blues,Ben Kennedy,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Matt Sing,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Brent Tate,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Willie Tonga,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Billy Slater,1,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Darren Lockyer,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Scott Prince,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Chris Flannery,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Michael Crocker,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Dane Carlaw,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Shane Webcke,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Cameron Smith,0,3,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Steven Price,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Ben Ross,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Petero Civoniceva,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Corey Parker,0,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2004-Game 3-Blues-v-Maroons,2004,Game 3,Blues,Maroons,Maroons,Matthew Bowen,1,0,0,0,7-Jul-2004,https://afltables.com/rl/soo/game72.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Matt King,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Mark Gasnier,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Matt Cooper,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Luke Rooney,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Trent Barrett,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Brett Kimmorley,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Ben Kennedy,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Craig Fitzgibbon,0,2,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Nathan Hindmarsh,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Luke Bailey,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Danny Buderus,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Jason Ryles,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Craig Wing,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Steve Simpson,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Anthony Watmough,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Blues,Andrew Ryan,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Ty Williams,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Shaun Berrigan,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Paul Bowman,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Matt Sing,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Darren Lockyer,0,0,1,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Johnathan Thurston,0,0,1,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Chris Flannery,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Brad Thorn,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Michael Crocker,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Steven Price,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Cameron Smith,0,5,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Petero Civoniceva,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Ben Ross,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Carl Webb,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Casey McGuire,0,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 1-Maroons-v-Blues,2005,Game 1,Maroons,Blues,Maroons,Matthew Bowen,1,0,0,0,25-May-2005,https://afltables.com/rl/soo/game73.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Matt King,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Mark Gasnier,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Matt Cooper,1,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Luke Rooney,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Braith Anasta,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Andrew Johns,0,3,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Ben Kennedy,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Craig Fitzgibbon,0,3,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Nathan Hindmarsh,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Jason Ryles,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Danny Buderus,1,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Steve Simpson,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Craig Wing,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Steve Menzies,1,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Luke Bailey,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Blues,Andrew Ryan,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Ty Williams,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Shaun Berrigan,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Paul Bowman,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Matt Sing,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Darren Lockyer,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Johnathan Thurston,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Chris Flannery,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Carl Webb,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Michael Crocker,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Petero Civoniceva,1,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Cameron Smith,0,3,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Brad Thorn,1,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Matthew Bowen,1,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Ben Ross,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Dane Carlaw,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 2-Blues-v-Maroons,2005,Game 2,Blues,Maroons,Maroons,Casey McGuire,0,0,0,0,15-Jun-2005,https://afltables.com/rl/soo/game74.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Timana Tahu,1,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Mark Gasnier,1,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Matt Cooper,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Matt King,3,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Braith Anasta,1,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Andrew Johns,0,3,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Ben Kennedy,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Nathan Hindmarsh,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Craig Fitzgibbon,0,1,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Jason Ryles,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Danny Buderus,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Luke Bailey,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Craig Gower,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Steve Simpson,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Steve Menzies,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Blues,Andrew Ryan,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Matt Sing,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Shaun Berrigan,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Paul Bowman,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Ty Williams,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Darren Lockyer,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Johnathan Thurston,1,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Chris Flannery,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Michael Crocker,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Brad Thorn,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Petero Civoniceva,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Cameron Smith,0,1,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Danny Nutley,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Ben Ross,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Corey Parker,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Ashley Harrison,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2005-Game 3-Maroons-v-Blues,2005,Game 3,Maroons,Blues,Maroons,Tonie Carroll,0,0,0,0,6-Jul-2005,https://afltables.com/rl/soo/game75.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Matt King,1,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Mark Gasnier,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Timana Tahu,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Eric Grothe(P1),0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Braith Anasta,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Brett Finch,1,0,1,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Luke O'Donnell,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Nathan Hindmarsh,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Andrew Ryan,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Brent Kite,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Danny Buderus,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Willie Mason,1,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Steve Simpson,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Craig Wing,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Steve Menzies,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Blues,Mark O'Meley,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Greg Inglis,2,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Justin Hodges,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Brent Tate,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Steven Bell,1,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Darren Lockyer,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Johnathan Thurston,0,2,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Dallas Johnson,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Matthew Scott,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,David Stagg,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Petero Civoniceva,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Cameron Smith,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Steven Price,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
2006-Game 1-Blues-v-Maroons,2006,Game 1,Blues,Maroons,Maroons,Shaun Berrigan,0,0,0,0,24-May-2006,https://afltables.com/rl/soo/game76.html
