scope,season,stat_key,stat_name,anomaly_type,match_label,round_label,entity_label,raw_value,parsed_value,expected_range,notes
team,2010,line_breaks,Line Breaks,order_of_magnitude_high,Titans v Cowboys,23,away,637,637,season median ~ 12,Value is 53.08x the season median
team,2010,line_breaks,Line Breaks,order_of_magnitude_high,Titans v Cowboys,23,home,568,568,season median ~ 12,Value is 47.33x the season median
team,2010,line_breaks,Line Breaks,order_of_magnitude_high,Warriors v Cowboys,10,away,389,389,season median ~ 12,Value is 32.42x the season median
team,2010,line_breaks,Line Breaks,order_of_magnitude_high,Warriors v Cowboys,10,home,673,673,season median ~ 12,Value is 56.08x the season median
team,2010,line_breaks,Line Breaks,order_of_magnitude_high,Wests Tigers v Roosters,27,away,514,514,season median ~ 12,Value is 42.83x the season median
team,2010,line_breaks,Line Breaks,order_of_magnitude_high,Wests Tigers v Roosters,27,home,750,750,season median ~ 12,Value is 62.50x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Bulldogs v Rabbitohs,21,away,283,283,season median ~ 38,Value is 7.45x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Bulldogs v Rabbitohs,21,home,358,358,season median ~ 38,Value is 9.42x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Bulldogs v Raiders,23,away,328,328,season median ~ 38,Value is 8.63x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Bulldogs v Raiders,23,home,323,323,season median ~ 38,Value is 8.50x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Cowboys v Raiders,14,away,375,375,season median ~ 38,Value is 9.87x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Cowboys v Raiders,14,home,305,305,season median ~ 38,Value is 8.03x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Cowboys v Storm,8,away,306,306,season median ~ 38,Value is 8.05x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Cowboys v Storm,8,home,300,300,season median ~ 38,Value is 7.89x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Dragons v Roosters,30,away,357,357,season median ~ 38,Value is 9.39x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Dragons v Roosters,30,home,356,356,season median ~ 38,Value is 9.37x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Eels v Bulldogs,8,away,321,321,season median ~ 38,Value is 8.45x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Eels v Bulldogs,8,home,348,348,season median ~ 38,Value is 9.16x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Knights v Panthers,4,away,259,259,season median ~ 38,Value is 6.82x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Knights v Panthers,4,home,276,276,season median ~ 38,Value is 7.26x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Knights v Titans,9,away,227,227,season median ~ 38,Value is 5.97x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Knights v Titans,9,home,255,255,season median ~ 38,Value is 6.71x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Knights v Wests Tigers,11,away,268,268,season median ~ 38,Value is 7.05x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Knights v Wests Tigers,11,home,341,341,season median ~ 38,Value is 8.97x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Panthers v Storm,3,away,265,265,season median ~ 38,Value is 6.97x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Panthers v Storm,3,home,258,258,season median ~ 38,Value is 6.79x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Rabbitohs v Roosters,1,away,276,276,season median ~ 38,Value is 7.26x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Rabbitohs v Roosters,1,home,267,267,season median ~ 38,Value is 7.03x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Raiders v Sharks,20,away,334,334,season median ~ 38,Value is 8.79x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Raiders v Sharks,20,home,285,285,season median ~ 38,Value is 7.50x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Raiders v Titans,13,away,305,305,season median ~ 38,Value is 8.03x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Raiders v Titans,13,home,336,336,season median ~ 38,Value is 8.84x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Roosters v Raiders,6,away,329,329,season median ~ 38,Value is 8.66x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Roosters v Raiders,6,home,284,284,season median ~ 38,Value is 7.47x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Roosters v Sharks,13,away,251,251,season median ~ 38,Value is 6.61x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Roosters v Sharks,13,home,293,293,season median ~ 38,Value is 7.71x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Bulldogs,26,away,306,306,season median ~ 38,Value is 8.05x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Bulldogs,26,home,256,256,season median ~ 38,Value is 6.74x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Knights,3,away,303,303,season median ~ 38,Value is 7.97x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Knights,3,home,251,251,season median ~ 38,Value is 6.61x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Raiders,18,away,323,323,season median ~ 38,Value is 8.50x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Raiders,18,home,298,298,season median ~ 38,Value is 7.84x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sharks v Bulldogs,17,away,306,306,season median ~ 38,Value is 8.05x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sharks v Bulldogs,17,home,320,320,season median ~ 38,Value is 8.42x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sharks v Panthers,10,away,293,293,season median ~ 38,Value is 7.71x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sharks v Panthers,10,home,320,320,season median ~ 38,Value is 8.42x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sharks v Roosters,23,away,293,293,season median ~ 38,Value is 7.71x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Sharks v Roosters,23,home,291,291,season median ~ 38,Value is 7.66x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Broncos,9,away,307,307,season median ~ 38,Value is 8.08x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Broncos,9,home,320,320,season median ~ 38,Value is 8.42x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Dragons,4,away,319,319,season median ~ 38,Value is 8.39x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Dragons,4,home,318,318,season median ~ 38,Value is 8.37x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Panthers,20,away,350,350,season median ~ 38,Value is 9.21x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Panthers,20,home,300,300,season median ~ 38,Value is 7.89x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Roosters,14,away,258,258,season median ~ 38,Value is 6.79x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Storm v Roosters,14,home,297,297,season median ~ 38,Value is 7.82x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Titans v Eels,22,away,383,383,season median ~ 38,Value is 10.08x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Titans v Eels,22,home,274,274,season median ~ 38,Value is 7.21x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Titans v Knights,16,away,317,317,season median ~ 38,Value is 8.34x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Titans v Knights,16,home,276,276,season median ~ 38,Value is 7.26x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Titans v Raiders,3,away,319,319,season median ~ 38,Value is 8.39x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Titans v Raiders,3,home,277,277,season median ~ 38,Value is 7.29x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Broncos,25,away,347,347,season median ~ 38,Value is 9.13x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Broncos,25,home,245,245,season median ~ 38,Value is 6.45x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Dragons,13,away,285,285,season median ~ 38,Value is 7.50x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Dragons,13,home,324,324,season median ~ 38,Value is 8.53x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Knights,23,away,311,311,season median ~ 38,Value is 8.18x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Knights,23,home,295,295,season median ~ 38,Value is 7.76x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Raiders,8,away,310,310,season median ~ 38,Value is 8.16x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Raiders,8,home,379,379,season median ~ 38,Value is 9.97x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Titans,21,away,311,311,season median ~ 38,Value is 8.18x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Warriors v Titans,21,home,314,314,season median ~ 38,Value is 8.26x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Bulldogs,6,away,293,293,season median ~ 38,Value is 7.71x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Bulldogs,6,home,358,358,season median ~ 38,Value is 9.42x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Panthers,23,away,297,297,season median ~ 38,Value is 7.82x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Panthers,23,home,288,288,season median ~ 38,Value is 7.58x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Rabbitohs,10,away,253,253,season median ~ 38,Value is 6.66x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Rabbitohs,10,home,324,324,season median ~ 38,Value is 8.53x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Roosters,8,away,317,317,season median ~ 38,Value is 8.34x the season median
team,2010,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Roosters,8,home,334,334,season median ~ 38,Value is 8.79x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Dragons v Raiders,11,away,341,341,season median ~ 19,Value is 17.95x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Dragons v Raiders,11,home,291,291,season median ~ 19,Value is 15.32x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Eels v Roosters,21,away,259,259,season median ~ 19,Value is 13.63x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Eels v Roosters,21,home,280,280,season median ~ 19,Value is 14.74x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Knights v Cowboys,6,away,274,274,season median ~ 19,Value is 14.42x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Knights v Cowboys,6,home,257,257,season median ~ 19,Value is 13.53x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Rabbitohs v Dragons,19,away,313,313,season median ~ 19,Value is 16.47x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Rabbitohs v Dragons,19,home,321,321,season median ~ 19,Value is 16.89x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Titans v Cowboys,23,away,290,290,season median ~ 19,Value is 15.26x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Titans v Cowboys,23,home,266,266,season median ~ 19,Value is 14.00x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Warriors v Cowboys,10,away,326,326,season median ~ 19,Value is 17.16x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Warriors v Cowboys,10,home,307,307,season median ~ 19,Value is 16.16x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Wests Tigers v Roosters,27,away,361,361,season median ~ 19,Value is 19.00x the season median
team,2010,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Wests Tigers v Roosters,27,home,327,327,season median ~ 19,Value is 17.21x the season median
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Raiders,11,away,168,2.8,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Raiders,11,home,191,3.183333333333333,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Roosters,21,away,144,2.4,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Roosters,21,home,145,2.4166666666666665,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Cowboys,6,away,159,2.65,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Cowboys,6,home,161,2.683333333333333,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Dragons,19,away,174,2.9,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Dragons,19,home,184,3.066666666666667,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Titans v Cowboys,23,away,143,2.3833333333333333,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Titans v Cowboys,23,home,182,3.033333333333333,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Cowboys,10,away,163,2.716666666666667,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Cowboys,10,home,177,2.95,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Wests Tigers v Roosters,27,away,226,3.7666666666666666,stat-specific sanity range,
team,2010,time_in_possession,Time In Possession,time_in_possession_out_of_range,Wests Tigers v Roosters,27,home,220,3.6666666666666665,stat-specific sanity range,
team,2011,all_run_metres,All Run Metres,order_of_magnitude_high,Sea Eagles v Warriors,30,away,"1,559",1559,season median ~ 34,Value is 45.85x the season median
team,2011,all_run_metres,All Run Metres,order_of_magnitude_high,Sea Eagles v Warriors,30,home,"1,661",1661,season median ~ 34,Value is 48.85x the season median
team,2011,line_breaks,Line Breaks,order_of_magnitude_high,Rabbitohs v Dragons,6,away,635,635,season median ~ 11,Value is 57.73x the season median
team,2011,line_breaks,Line Breaks,order_of_magnitude_high,Rabbitohs v Dragons,6,home,446,446,season median ~ 11,Value is 40.55x the season median
team,2011,line_breaks,Line Breaks,order_of_magnitude_high,Raiders v Broncos,2,away,630,630,season median ~ 11,Value is 57.27x the season median
team,2011,line_breaks,Line Breaks,order_of_magnitude_high,Raiders v Broncos,2,home,534,534,season median ~ 11,Value is 48.55x the season median
team,2011,line_breaks,Line Breaks,order_of_magnitude_high,Wests Tigers v Knights,13,away,708,708,season median ~ 11,Value is 64.36x the season median
team,2011,line_breaks,Line Breaks,order_of_magnitude_high,Wests Tigers v Knights,13,home,507,507,season median ~ 11,Value is 46.09x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Broncos v Dragons,15,away,332,332,season median ~ 37,Value is 8.97x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Broncos v Dragons,15,home,325,325,season median ~ 37,Value is 8.78x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Broncos v Rabbitohs,25,away,349,349,season median ~ 37,Value is 9.43x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Broncos v Rabbitohs,25,home,340,340,season median ~ 37,Value is 9.19x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Broncos v Raiders,14,away,377,377,season median ~ 37,Value is 10.19x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Broncos v Raiders,14,home,320,320,season median ~ 37,Value is 8.65x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Bulldogs v Eels,20,away,376,376,season median ~ 37,Value is 10.16x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Bulldogs v Eels,20,home,403,403,season median ~ 37,Value is 10.89x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Bulldogs v Rabbitohs,7,away,278,278,season median ~ 37,Value is 7.51x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Bulldogs v Rabbitohs,7,home,319,319,season median ~ 37,Value is 8.62x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Cowboys v Knights,2,away,236,236,season median ~ 37,Value is 6.38x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Cowboys v Knights,2,home,312,312,season median ~ 37,Value is 8.43x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Cowboys v Sea Eagles,8,away,309,309,season median ~ 37,Value is 8.35x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Cowboys v Sea Eagles,8,home,319,319,season median ~ 37,Value is 8.62x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Cowboys v Storm,3,away,362,362,season median ~ 37,Value is 9.78x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Cowboys v Storm,3,home,298,298,season median ~ 37,Value is 8.05x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Eels v Panthers,2,away,331,331,season median ~ 37,Value is 8.95x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Eels v Panthers,2,home,358,358,season median ~ 37,Value is 9.68x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Knights v Cowboys,18,away,293,293,season median ~ 37,Value is 7.92x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Knights v Cowboys,18,home,370,370,season median ~ 37,Value is 10.00x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Knights v Raiders,22,away,301,301,season median ~ 37,Value is 8.14x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Knights v Raiders,22,home,273,273,season median ~ 37,Value is 7.38x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Panthers v Warriors,24,away,331,331,season median ~ 37,Value is 8.95x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Panthers v Warriors,24,home,314,314,season median ~ 37,Value is 8.49x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Rabbitohs v Sharks,8,away,318,318,season median ~ 37,Value is 8.59x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Rabbitohs v Sharks,8,home,323,323,season median ~ 37,Value is 8.73x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Rabbitohs v Wests Tigers,10,away,288,288,season median ~ 37,Value is 7.78x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Rabbitohs v Wests Tigers,10,home,285,285,season median ~ 37,Value is 7.70x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Raiders v Knights,7,away,298,298,season median ~ 37,Value is 8.05x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Raiders v Knights,7,home,332,332,season median ~ 37,Value is 8.97x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Raiders v Sharks,1,away,290,290,season median ~ 37,Value is 7.84x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Raiders v Sharks,1,home,236,236,season median ~ 37,Value is 6.38x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Roosters v Panthers,18,away,240,240,season median ~ 37,Value is 6.49x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Roosters v Panthers,18,home,290,290,season median ~ 37,Value is 7.84x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Eels,15,away,283,283,season median ~ 37,Value is 7.65x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Eels,15,home,309,309,season median ~ 37,Value is 8.35x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Warriors,30,away,378,378,season median ~ 37,Value is 10.22x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Sea Eagles v Warriors,30,home,484,484,season median ~ 37,Value is 13.08x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Sharks v Dragons,2,away,366,366,season median ~ 37,Value is 9.89x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Sharks v Dragons,2,home,324,324,season median ~ 37,Value is 8.76x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Storm v Sharks,12,away,297,297,season median ~ 37,Value is 8.03x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Storm v Sharks,12,home,354,354,season median ~ 37,Value is 9.57x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Titans v Warriors,9,away,298,298,season median ~ 37,Value is 8.05x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Titans v Warriors,9,home,298,298,season median ~ 37,Value is 8.05x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Warriors v Rabbitohs,11,away,345,345,season median ~ 37,Value is 9.32x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Warriors v Rabbitohs,11,home,347,347,season median ~ 37,Value is 9.38x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Warriors v Wests Tigers,14,away,290,290,season median ~ 37,Value is 7.84x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Warriors v Wests Tigers,14,home,289,289,season median ~ 37,Value is 7.81x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Raiders,3,away,278,278,season median ~ 37,Value is 7.51x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Raiders,3,home,219,219,season median ~ 37,Value is 5.92x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Storm,15,away,358,358,season median ~ 37,Value is 9.68x the season median
team,2011,offloads,Offloads,order_of_magnitude_high,Wests Tigers v Storm,15,home,303,303,season median ~ 37,Value is 8.19x the season median
team,2011,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Rabbitohs v Dragons,6,away,284,284,season median ~ 20,Value is 14.20x the season median
team,2011,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Rabbitohs v Dragons,6,home,345,345,season median ~ 20,Value is 17.25x the season median
team,2011,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Raiders v Broncos,2,away,311,311,season median ~ 20,Value is 15.55x the season median
team,2011,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Raiders v Broncos,2,home,330,330,season median ~ 20,Value is 16.50x the season median
team,2011,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Wests Tigers v Knights,13,away,360,360,season median ~ 20,Value is 18.00x the season median
team,2011,tackle_breaks,Tackle Breaks,order_of_magnitude_high,Wests Tigers v Knights,13,home,357,357,season median ~ 20,Value is 17.85x the season median
team,2011,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Dragons,6,away,219,3.65,stat-specific sanity range,
team,2011,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Dragons,6,home,171,2.85,stat-specific sanity range,
team,2011,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Broncos,2,away,168,2.8,stat-specific sanity range,
team,2011,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Broncos,2,home,162,2.7,stat-specific sanity range,
team,2011,time_in_possession,Time In Possession,time_in_possession_out_of_range,Wests Tigers v Knights,13,away,187,3.1166666666666667,stat-specific sanity range,
team,2011,time_in_possession,Time In Possession,time_in_possession_out_of_range,Wests Tigers v Knights,13,home,220,3.6666666666666665,stat-specific sanity range,
team,2012,all_run_metres,All Run Metres,order_of_magnitude_high,Bulldogs v Storm,30,away,"1,542",1542,season median ~ 32,Value is 48.19x the season median
team,2012,all_run_metres,All Run Metres,order_of_magnitude_high,Bulldogs v Storm,30,home,"1,558",1558,season median ~ 32,Value is 48.69x the season median
team,2012,line_breaks,Line Breaks,order_of_magnitude_high,Cowboys v Broncos,27,away,538,538,season median ~ 10,Value is 53.80x the season median
team,2012,line_breaks,Line Breaks,order_of_magnitude_high,Cowboys v Broncos,27,home,671,671,season median ~ 10,Value is 67.10x the season median
team,2012,line_breaks,Line Breaks,order_of_magnitude_high,Cowboys v Titans,1,away,689,689,season median ~ 10,Value is 68.90x the season median
team,2012,line_breaks,Line Breaks,order_of_magnitude_high,Cowboys v Titans,1,home,250,250,season median ~ 10,Value is 25.00x the season median
team,2012,line_breaks,Line Breaks,order_of_magnitude_high,Titans v Warriors,18,away,598,598,season median ~ 10,Value is 59.80x the season median
team,2012,line_breaks,Line Breaks,order_of_magnitude_high,Titans v Warriors,18,home,355,355,season median ~ 10,Value is 35.50x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Dragons,5,away,328,328,season median ~ 35,Value is 9.37x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Dragons,5,home,290,290,season median ~ 35,Value is 8.29x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Panthers,26,away,391,391,season median ~ 35,Value is 11.17x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Panthers,26,home,303,303,season median ~ 35,Value is 8.66x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Storm,24,away,342,342,season median ~ 35,Value is 9.77x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Storm,24,home,339,339,season median ~ 35,Value is 9.69x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Warriors,19,away,330,330,season median ~ 35,Value is 9.43x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Broncos v Warriors,19,home,384,384,season median ~ 35,Value is 10.97x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Bulldogs v Sea Eagles,8,away,301,301,season median ~ 35,Value is 8.60x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Bulldogs v Sea Eagles,8,home,301,301,season median ~ 35,Value is 8.60x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Bulldogs v Storm,30,away,377,377,season median ~ 35,Value is 10.77x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Bulldogs v Storm,30,home,401,401,season median ~ 35,Value is 11.46x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Cowboys v Eels,3,away,351,351,season median ~ 35,Value is 10.03x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Cowboys v Eels,3,home,276,276,season median ~ 35,Value is 7.89x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Eels v Dragons,26,away,261,261,season median ~ 35,Value is 7.46x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Eels v Dragons,26,home,301,301,season median ~ 35,Value is 8.60x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Eels v Roosters,23,away,269,269,season median ~ 35,Value is 7.69x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Eels v Roosters,23,home,243,243,season median ~ 35,Value is 6.94x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Knights v Eels,6,away,329,329,season median ~ 35,Value is 9.40x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Knights v Eels,6,home,336,336,season median ~ 35,Value is 9.60x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Knights v Sea Eagles,19,away,339,339,season median ~ 35,Value is 9.69x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Knights v Sea Eagles,19,home,300,300,season median ~ 35,Value is 8.57x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Panthers v Rabbitohs,3,away,253,253,season median ~ 35,Value is 7.23x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Panthers v Rabbitohs,3,home,279,279,season median ~ 35,Value is 7.97x the season median
team,2012,offloads,Offloads,order_of_magnitude_high,Panthers v Storm,9,away,284,284,season median ~ 35,Value is 8.11x the season median
